analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,population_obscured,cases_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,gap_era,cdm_name
27,2018-01-01,2018-01-31,382,2136,0.17883895131086142,0.16316839116790766,0.19566261271584062,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-02-01,2018-02-28,371,2131,0.17409666823087752,0.1585872658975271,0.19077893913799984,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-03-01,2018-03-31,373,2124,0.1756120527306968,0.16002037489817905,0.19237498600256964,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-04-01,2018-04-30,375,2118,0.17705382436260622,0.16138633320876075,0.19389066248142353,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-05-01,2018-05-31,372,2116,0.17580340264650285,0.16017612738848136,0.19260565999892626,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-06-01,2018-06-30,370,2104,0.1758555133079848,0.1601834471545894,0.19270906082220232,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-07-01,2018-07-31,364,2075,0.17542168674698796,0.1596613285167952,0.19238161141757593,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-08-01,2018-08-31,358,2069,0.17303044949250845,0.15734075609773546,0.18993204460658608,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-09-01,2018-09-30,358,2059,0.17387081107333657,0.15811178920015528,0.1908444797087604,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-10-01,2018-10-31,355,2051,0.17308629936616285,0.15732841115968993,0.19006649648947682,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-11-01,2018-11-30,346,2032,0.1702755905511811,0.15455841966251024,0.18723708499519312,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2018-12-01,2018-12-31,347,2031,0.1708517971442639,0.15510795328759083,0.18783840049130887,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-01-01,2019-01-31,341,2116,0.1611531190926276,0.1461035771711004,0.1774307399670501,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-02-01,2019-02-28,335,2111,0.1586925627664614,0.14372745489560212,0.17489759191828552,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-03-01,2019-03-31,335,2099,0.15959980943306337,0.14455606966745288,0.17588723146405266,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-04-01,2019-04-30,337,2082,0.16186359269932757,0.1466674368514866,0.17830522871434995,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-05-01,2019-05-31,336,2083,0.1613058089294287,0.14613612374138205,0.1777224309964668,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-06-01,2019-06-30,333,2053,0.16220165611300535,0.14688898327025252,0.17877610673855782,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-07-01,2019-07-31,328,2042,0.16062683643486778,0.14534027418098,0.17718787479936843,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-08-01,2019-08-31,323,2017,0.16013882002974714,0.1447823539355995,0.17678738424659482,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-09-01,2019-09-30,319,2017,0.15815567674764502,0.14288332600878204,0.17472766520438057,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-10-01,2019-10-31,311,2005,0.15511221945137157,0.13992739302866125,0.17161608695711084,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-11-01,2019-11-30,301,1965,0.15318066157760815,0.1379340678765778,0.16978063210926253,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2019-12-01,2019-12-31,302,1948,0.15503080082135523,0.13963873227235882,0.17178075114611155,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-01-01,2020-01-31,295,2035,0.14496314496314497,0.13033554160400204,0.16092862523523013,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-02-01,2020-02-29,292,2017,0.14476945959345563,0.1300885745875748,0.16080087458462386,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-03-01,2020-03-31,288,1990,0.14472361809045226,0.12995016443420396,0.16086606684411217,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-04-01,2020-04-30,284,1978,0.1435793731041456,0.1288163499773407,0.15972411640334122,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-05-01,2020-05-31,279,1975,0.14126582278481012,0.126600593477083,0.1573238494419207,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-06-01,2020-06-30,286,1972,0.14503042596348883,0.13017861217394122,0.1612625134538166,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-07-01,2020-07-31,283,1959,0.14446145992853496,0.12958918544448442,0.16072537677342583,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-08-01,2020-08-31,273,1931,0.14137752459865355,0.12654875144708932,0.1576303249904335,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-09-01,2020-09-30,267,1897,0.14074855034264627,0.12582418466374362,0.15712495679404936,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-10-01,2020-10-31,260,1868,0.139186295503212,0.12422856260756313,0.15562497752650736,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-11-01,2020-11-30,255,1834,0.1390403489640131,0.1239586869875519,0.15563096768832851,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2020-12-01,2020-12-31,251,1832,0.13700873362445415,0.12202071337221237,0.15351585673315832,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-01-01,2021-01-31,249,1930,0.12901554404145077,0.1147938615768767,0.1447111027684062,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-02-01,2021-02-28,247,1901,0.12993161493950553,0.11556033232391646,0.14579551779964847,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-03-01,2021-03-31,248,1873,0.13240790176187933,0.11780805685688199,0.1485124980688215,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-04-01,2021-04-30,244,1862,0.1310418904403867,0.11647127155351894,0.14713175671854162,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-05-01,2021-05-31,234,1831,0.127799016930639,0.1132820078583962,0.14387452005435347,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-06-01,2021-06-30,233,1793,0.12994980479643056,0.11517358223132956,0.14630828447106792,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-07-01,2021-07-31,236,1790,0.1318435754189944,0.11695599914764339,0.14830794404024653,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-08-01,2021-08-31,236,1786,0.13213885778275475,0.1172200361045133,0.14863672817796153,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-09-01,2021-09-30,235,1783,0.13180033651149747,0.11688736289723589,0.14829646551775233,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-10-01,2021-10-31,231,1773,0.13028764805414553,0.11541479454312632,0.1467591076405144,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-11-01,2021-11-30,223,1748,0.12757437070938216,0.11274734009344475,0.1440347200385941,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,2021-12-01,2021-12-31,223,1739,0.1282346175963197,0.11333548718906203,0.14477259059621314,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,2017-01-01,2017-12-31,483,2302,0.20981754995655952,0.19367445461568503,0.22692751483485665,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,2018-01-01,2018-12-31,417,2195,0.18997722095671982,0.17411342337441582,0.20692426147533866,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,2019-01-01,2019-12-31,379,2162,0.17530064754856614,0.1598531393096884,0.19189996603326623,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,2020-01-01,2020-12-31,320,2099,0.15245354930919486,0.13771164897985883,0.16846524139863422,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,2021-01-01,2021-12-31,271,1968,0.13770325203252032,0.12318327817228521,0.15363484854828158,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,14,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-01-01,2017-01-31,330,2393,0.13790221479314668,0.12466676234988987,0.15229834786950724,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-02-01,2017-02-28,323,2370,0.13628691983122362,0.12306120537874694,0.1506897885665396,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-03-01,2017-03-31,316,2352,0.13435374149659865,0.12116591828121547,0.1487340176588663,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-04-01,2017-04-30,304,2342,0.12980358667805295,0.1167959309893292,0.14402368089027337,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-05-01,2017-05-31,310,2341,0.13242204186245193,0.11929191619046765,0.1467565437060264,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-06-01,2017-06-30,300,2309,0.12992637505413598,0.1168246972633162,0.14425738275464997,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-07-01,2017-07-31,301,2280,0.13201754385964912,0.11873960706145086,0.1465333857204264,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-08-01,2017-08-31,298,2278,0.13081650570676032,0.11758864920796358,0.14528739614652192,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-09-01,2017-09-30,299,2258,0.13241806908768822,0.11906004279804519,0.14702468054701603,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-10-01,2017-10-31,302,2247,0.1344014241210503,0.12092076850696046,0.1491299969250778,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-11-01,2017-11-30,302,2240,0.13482142857142856,0.12130141941620955,0.1495918098853651,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2017-12-01,2017-12-31,291,2210,0.13167420814479638,0.11821352047226961,0.14641313401850406,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-01-01,2018-01-31,292,2252,0.12966252220248667,0.11641622426087006,0.14417011106076422,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-02-01,2018-02-28,288,2242,0.12845673505798394,0.11523940669951652,0.14294509539137132,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-03-01,2018-03-31,287,2249,0.12761227212094264,0.11445470545373673,0.14203980132046815,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-04-01,2018-04-30,288,2244,0.12834224598930483,0.11513596773005454,0.14281881664557566,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-05-01,2018-05-31,288,2246,0.12822796081923418,0.11503271433543079,0.14269276074076911,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-06-01,2018-06-30,279,2217,0.12584573748308525,0.11268335683153084,0.14030249075753648,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-07-01,2018-07-31,277,2194,0.12625341841385598,0.113005720883036,0.14080760881910623,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-08-01,2018-08-31,276,2188,0.12614259597806216,0.11288303301469266,0.14071261669975382,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-09-01,2018-09-30,274,2175,0.12597701149425286,0.11268791862402515,0.1405849648098068,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-10-01,2018-10-31,276,2169,0.1272475795297372,0.11387895935672268,0.14193420941555215,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-11-01,2018-11-30,268,2149,0.12470916705444393,0.11140655842307629,0.1393510886896907,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2018-12-01,2018-12-31,273,2150,0.12697674418604651,0.1135653142447656,0.1417187766844489,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-01-01,2019-01-31,258,2190,0.1178082191780822,0.1049707672746523,0.13198412148022445,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-02-01,2019-02-28,253,2185,0.11578947368421053,0.10304223821249588,0.12988530286916244,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-03-01,2019-03-31,251,2180,0.11513761467889909,0.10241047189393154,0.12921873212981466,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-04-01,2019-04-30,260,2168,0.11992619926199262,0.10691878599873153,0.13427812857952642,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-05-01,2019-05-31,256,2167,0.11813567143516382,0.1052169265740118,0.13240588863651218,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-06-01,2019-06-30,250,2139,0.1168770453482936,0.10394374067011874,0.13118399439712305,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-07-01,2019-07-31,247,2132,0.11585365853658537,0.10295385237285584,0.13013529231280707,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-08-01,2019-08-31,244,2109,0.11569464201043149,0.1027367981366006,0.13004993404690213,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-09-01,2019-09-30,252,2111,0.11937470393178588,0.10623029726183471,0.13390186806080057,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-10-01,2019-10-31,247,2102,0.11750713606089438,0.1044333807435959,0.13197637210621907,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-11-01,2019-11-30,244,2070,0.1178743961352657,0.10468591583709835,0.1324785292697053,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2019-12-01,2019-12-31,241,2053,0.11738918655625913,0.10417481196660343,0.13203272689701664,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2020-01-01,2020-01-31,233,2109,0.11047889995258417,0.09780140569054747,0.12457280836096084,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2020-02-01,2020-02-29,226,2101,0.10756782484531176,0.09502835551591064,0.12153971753795921,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2020-03-01,2020-03-31,232,2088,0.1111111111111111,0.09833886955080892,0.12531166421595488,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,15,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
