analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_washout,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,gap_era,cdm_name
27,1643,49116,NA,2019-09-01,2019-09-30,134.47227926078028,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1630,50322,0,2019-10-01,2019-10-31,137.7741273100616,0,0,2677.4834478262287,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1601,47882,NA,2019-11-01,2019-11-30,131.09377138945928,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1588,48882,NA,2019-12-01,2019-12-31,133.83162217659137,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1678,51642,0,2020-01-01,2020-01-31,141.38809034907598,0,0,2609.045390602833,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1666,48039,0,2020-02-01,2020-02-29,131.52361396303903,0,0,2804.727868221892,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1648,50928,NA,2020-03-01,2020-03-31,139.43326488706364,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1642,49036,0,2020-04-01,2020-04-30,134.25325119780973,0,0,2747.702138459733,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1642,50687,NA,2020-05-01,2020-05-31,138.7734428473648,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1640,48888,NA,2020-06-01,2020-06-30,133.84804928131416,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1631,50008,0,2020-07-01,2020-07-31,136.91444216290213,0,0,2694.295353973594,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1610,49330,NA,2020-08-01,2020-08-31,135.05817932922656,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1584,47089,0,2020-09-01,2020-09-30,128.92265571526352,0,0,2861.3120274695043,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1566,47721,NA,2020-10-01,2020-10-31,130.65297741273102,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1536,45918,0,2020-11-01,2020-11-30,125.71663244353182,0,0,2934.2811546999324,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1539,47481,0,2020-12-01,2020-12-31,129.9958932238193,0,0,2837.6892243531406,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1641,50484,NA,2021-01-01,2021-01-31,138.21765913757702,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1618,44850,NA,2021-02-01,2021-02-28,122.79260780287474,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1593,49129,NA,2021-03-01,2021-03-31,134.507871321013,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1583,47148,NA,2021-04-01,2021-04-30,129.0841889117043,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1554,47620,0,2021-05-01,2021-05-31,130.37645448323067,0,0,2829.406175168238,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1522,45516,0,2021-06-01,2021-06-30,124.61601642710473,0,0,2960.196899145608,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1518,46721,NA,2021-07-01,2021-07-31,127.9151266255989,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1514,46797,0,2021-08-01,2021-08-31,128.12320328542094,0,0,2879.1658025410065,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1516,45311,0,2021-09-01,2021-09-30,124.05475701574264,0,0,2973.5896815676433,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1509,46189,NA,2021-10-01,2021-10-31,126.45859000684463,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1487,44438,0,2021-11-01,2021-11-30,121.66461327857631,0,0,3032.006887382679,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
27,1483,45612,NA,2021-12-01,2021-12-31,124.8788501026694,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,1863,622988,47,2017-01-01,2017-12-31,1705.6481861738534,2755.5506687127204,2024.6749855568278,3664.298232617852,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,1794,614642,36,2018-01-01,2018-12-31,1682.798083504449,2139.294093146905,1498.3352824366682,2961.6847664483585,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,1781,606768,24,2019-01-01,2019-12-31,1661.2402464065708,1444.7037417925796,925.6489474023398,2149.6046505613936,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,1761,586767,8,2020-01-01,2020-12-31,1606.4804928131416,497.9830154047518,214.9937202598971,981.2250625334432,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
28,1689,559815,11,2021-01-01,2021-12-31,1532.6899383983573,717.6924519707403,358.26948619334155,1284.1500436722022,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,14,5,denominator_cohort_14,60 to 79,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2032,63068,NA,2017-01-01,2017-01-31,172.67077344284738,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2014,56592,NA,2017-02-01,2017-02-28,154.94045174537987,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2006,62421,NA,2017-03-01,2017-03-31,170.8993839835729,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1999,60434,NA,2017-04-01,2017-04-30,165.4592744695414,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,2002,62074,NA,2017-05-01,2017-05-31,169.94934976043805,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1974,59189,NA,2017-06-01,2017-06-30,162.05065023956195,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1949,60813,6,2017-07-01,2017-07-31,166.4969199178645,3603.6702678703564,1322.4834757165954,7843.673041495978,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1946,60335,NA,2017-08-01,2017-08-31,165.18822724161532,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1928,58133,NA,2017-09-01,2017-09-30,159.15947980835045,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1917,59931,NA,2017-10-01,2017-10-31,164.08213552361397,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1912,57308,7,2017-11-01,2017-11-30,156.90075290896647,4461.4189990926225,1793.7218269135742,9192.228268063434,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1881,58281,NA,2017-12-01,2017-12-31,159.564681724846,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1931,60010,NA,2018-01-01,2018-01-31,164.2984257357974,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1924,54135,NA,2018-02-01,2018-02-28,148.2135523613963,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1933,59876,NA,2018-03-01,2018-03-31,163.9315537303217,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1927,58134,NA,2018-04-01,2018-04-30,159.16221765913758,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1930,59822,NA,2018-05-01,2018-05-31,163.78370978781658,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1909,57218,NA,2018-06-01,2018-06-30,156.65434633812458,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1888,58717,NA,2018-07-01,2018-07-31,160.7583846680356,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1880,58456,NA,2018-08-01,2018-08-31,160.04380561259413,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1867,56292,NA,2018-09-01,2018-09-30,154.11909650924025,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1863,57460,NA,2018-10-01,2018-10-31,157.31690622861055,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1843,55544,0,2018-11-01,2018-11-30,152.07118412046543,0,0,2425.7583548450148,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1848,57431,NA,2018-12-01,2018-12-31,157.2375085557837,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1898,58883,0,2019-01-01,2019-01-31,161.21286789869953,0,0,2288.2041006998875,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1895,53175,NA,2019-02-01,2019-02-28,145.58521560574948,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1892,58646,NA,2019-03-01,2019-03-31,160.5639972621492,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1881,56579,NA,2019-04-01,2019-04-30,154.90485968514716,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1879,57846,0,2019-05-01,2019-05-31,158.37371663244352,0,0,2329.224528256258,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1858,55799,NA,2019-06-01,2019-06-30,152.7693360711841,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1852,57272,NA,2019-07-01,2019-07-31,156.8021902806297,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1829,56655,NA,2019-08-01,2019-08-31,155.1129363449692,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1828,54645,NA,2019-09-01,2019-09-30,149.6098562628337,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1819,55865,NA,2019-10-01,2019-10-31,152.95003422313485,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1788,53468,NA,2019-11-01,2019-11-30,146.38740588637918,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1771,54838,0,2019-12-01,2019-12-31,150.13826146475017,0,0,2456.988257440306,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1839,56847,NA,2020-01-01,2020-01-31,155.63860369609856,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1833,53043,0,2020-02-01,2020-02-29,145.22381930184804,0,0,2540.133892530805,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1821,56298,6,2020-03-01,2020-03-31,154.13552361396304,3892.6782478951295,1428.5443107881865,8472.721742734999,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1809,54198,0,2020-04-01,2020-04-30,148.38603696098562,0,0,2486.0017355162827,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1812,56079,NA,2020-05-01,2020-05-31,153.5359342915811,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1812,54010,NA,2020-06-01,2020-06-30,147.8713210130048,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1797,55329,NA,2020-07-01,2020-07-31,151.48254620123203,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1778,54473,0,2020-08-01,2020-08-31,149.13894592744694,0,0,2473.4514725003487,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1748,51706,0,2020-09-01,2020-09-30,141.56331279945243,0,0,2605.815999332988,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1712,52559,NA,2020-10-01,2020-10-31,143.8986995208761,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1693,50658,NA,2020-11-01,2020-11-30,138.694045174538,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1691,52190,NA,2020-12-01,2020-12-31,142.88843258042436,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1754,54137,0,2021-01-01,2021-01-31,148.21902806297058,0,0,2488.8028901030993,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1743,48406,NA,2021-02-01,2021-02-28,132.52840520191648,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1713,53030,0,2021-03-01,2021-03-31,145.18822724161532,0,0,2540.7565917690267,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1715,51067,0,2021-04-01,2021-04-30,139.813826146475,0,0,2638.422504974083,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1688,51929,NA,2021-05-01,2021-05-31,142.1738535249829,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1664,49843,NA,2021-06-01,2021-06-30,136.46269678302534,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1663,51172,0,2021-07-01,2021-07-31,140.1013004791239,0,0,2633.0087169059543,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1654,51058,0,2021-08-01,2021-08-31,139.78918548939083,0,0,2638.887580036654,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1653,49425,0,2021-09-01,2021-09-30,135.3182751540041,0,0,2726.0763188975516,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1644,50244,0,2021-10-01,2021-10-31,137.5605749486653,0,0,2681.6400378455432,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1619,48255,0,2021-11-01,2021-11-30,132.11498973305956,0,0,2792.17328901692,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
29,1604,49431,0,2021-12-01,2021-12-31,135.3347022587269,0,0,2725.7454241571377,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,15,5,denominator_cohort_15,60 to 79,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
3,11144,344498,10,2017-01-01,2017-01-31,943.1841204654346,1060.2383758396277,508.42551227071607,1949.8161221101411,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,2,5,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
3,11049,308942,9,2017-02-01,2017-02-28,845.8370978781657,1064.0346731749003,486.54440762908115,2019.8692507431333,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,2,5,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
3,10962,340295,7,2017-03-01,2017-03-31,931.6769336071184,751.3334019012915,302.07499509767445,1548.0339634322556,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,2,5,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
3,10949,329287,12,2017-04-01,2017-04-30,901.5386721423682,1331.0577095360584,687.77694183517406,2325.0899485393084,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,2,5,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
3,10968,338449,5,2017-05-01,2017-05-31,926.6228610540726,539.5938531359229,175.20465535154577,1259.2320532702429,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,2,5,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
3,10833,323841,9,2017-06-01,2017-06-30,886.6283367556468,1015.0814751683696,464.15988828389106,1926.9408322698027,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,2,5,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
