analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,population_obscured,cases_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_lookback_days,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name
23,2019-08-01,2019-08-31,36976,883839,0.04183567369170177,0.04142025882222621,0.04225507121354507,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2019-09-01,2019-09-30,36607,883766,0.04142159802481652,0.04100814898468951,0.04183903364598445,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2019-10-01,2019-10-31,36382,881546,0.041270676742903946,0.04085743637457483,0.041687915046964556,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2019-11-01,2019-11-30,36032,881852,0.04085946394633113,0.04044828159042006,0.04127464643328231,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2019-12-01,2019-12-31,35900,882461,0.04068168451636956,0.04027150548252615,0.041095862468496454,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-01-01,2020-01-31,36744,949170,0.03871171655235627,0.03832549719308239,0.03910166972701345,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-02-01,2020-02-29,36683,958063,0.038288713790220474,0.03790631586494703,0.03867481426486996,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-03-01,2020-03-31,37150,959777,0.03870690795882794,0.03832284146246657,0.039094667044873944,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-04-01,2020-04-30,36889,957956,0.038508031684127454,0.03812455661927347,0.03889520795296858,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-05-01,2020-05-31,35228,881510,0.03996324488661501,0.03955635346129492,0.040374145805984224,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-06-01,2020-06-30,35291,887036,0.039785307473428365,0.039380550771324505,0.04019405023276976,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-07-01,2020-07-31,35002,888390,0.03939936289242337,0.03899680975579587,0.039805899348830144,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-08-01,2020-08-31,34457,879398,0.039182486200787355,0.038778966167757535,0.039590032178316394,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-09-01,2020-09-30,34277,880951,0.03890908801965149,0.03850728180837218,0.039314915462593567,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-10-01,2020-10-31,34100,881616,0.038678971343532785,0.03827846418557714,0.039083498705325424,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-11-01,2020-11-30,33869,883939,0.03831599239314025,0.03791782587161011,0.03871817170830411,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2020-12-01,2020-12-31,37416,965124,0.038768075397565493,0.03838477725864969,0.039155045181560925,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-01-01,2021-01-31,34783,922056,0.03772330530900509,0.03733633949516527,0.03811412297021224,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-02-01,2021-02-28,34012,911410,0.037318001777465686,0.036930820439203434,0.037709083372148004,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-03-01,2021-03-31,34160,913329,0.03740163730703832,0.037014442112891635,0.03779272385925325,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-04-01,2021-04-30,33815,914259,0.036986236941610635,0.036601321904735286,0.03737504286899044,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-05-01,2021-05-31,33626,914459,0.03677146815767574,0.036387677575689635,0.03715915058359243,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-06-01,2021-06-30,33516,915627,0.03660442516439555,0.03622172212634807,0.03699101648347905,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-07-01,2021-07-31,33643,919282,0.03659703986371973,0.036215131825163824,0.03698282078556932,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-08-01,2021-08-31,33543,921557,0.036398182640900126,0.036017748234192876,0.03678248202799818,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-09-01,2021-09-30,33433,923001,0.03622206259798202,0.03584281574477116,0.03660516985098375,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-10-01,2021-10-31,33349,924428,0.03607528114682809,0.03569706978380982,0.03645734817042284,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-11-01,2021-11-30,32966,925101,0.035635027959109326,0.035259194851247906,0.036014717578877135,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
23,2021-12-01,2021-12-31,32822,925804,0.03545242837576852,0.03507767106106293,0.03583104078931155,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
24,2018-01-01,2018-12-31,66932,1107362,0.06044274591326052,0.060000418096872815,0.0608881233832093,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
24,2019-01-01,2019-12-31,54578,1062134,0.051385230112208066,0.050966972823011616,0.05180673243250615,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
24,2020-01-01,2020-12-31,50899,1153028,0.04414376754077091,0.043770346093140566,0.04452022646383286,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
24,2021-01-01,2021-12-31,43949,1017500,0.04319312039312039,0.04279983906164993,0.04358985095936624,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-01-01,2018-01-31,32938,492287,0.06690812473211764,0.0662135227080707,0.06760948578747013,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-02-01,2018-02-28,32155,487026,0.06602316919425247,0.0653291764142132,0.06672400797830529,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-03-01,2018-03-31,31640,482764,0.06553926970528043,0.06484463009062698,0.06624082346317751,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-04-01,2018-04-30,30696,462579,0.06635839499847594,0.06564470271102947,0.06707928952612353,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-05-01,2018-05-31,30179,458880,0.06576664923291492,0.0650530966422682,0.0664874720274121,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-06-01,2018-06-30,29688,454917,0.06526025626652775,0.06454620640500935,0.06598164821779481,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-07-01,2018-07-31,29300,450472,0.06504288834822142,0.06432646257941814,0.06576673236093215,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-08-01,2018-08-31,28791,446864,0.06442899853199184,0.06371289043748715,0.06515259531961959,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-09-01,2018-09-30,28400,443495,0.06403679861103281,0.06332004490468003,0.0647611046919531,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-10-01,2018-10-31,28079,439722,0.06385625463360942,0.06313740129231872,0.0645827283059326,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-11-01,2018-11-30,27640,435953,0.063401329959881,0.06268181049989485,0.06412854364852758,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2018-12-01,2018-12-31,27337,432474,0.06321073636796663,0.06248936442834123,0.0639398678171378,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-01-01,2019-01-31,29956,475204,0.06303818991422631,0.062350727403321426,0.06373271700047367,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-02-01,2019-02-28,29083,470313,0.06183754223251324,0.06115274805663736,0.06252949406420713,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-03-01,2019-03-31,28671,466295,0.06148682700865332,0.06080094140423855,0.06217993772343341,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-04-01,2019-04-30,28183,460225,0.06123743820957141,0.06054838702263422,0.061933813962730205,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-05-01,2019-05-31,27789,456265,0.06090539489112687,0.06021514459575397,0.06160303891445419,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-06-01,2019-06-30,25268,432426,0.05843311919264799,0.05773792102366073,0.05913616261571616,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-07-01,2019-07-31,24834,436613,0.056878746166513595,0.05619563397176779,0.05756965573363509,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-08-01,2019-08-31,24455,433470,0.056416822386785706,0.05573389353525033,0.05710761333447258,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-09-01,2019-09-30,24134,430227,0.05609596794250477,0.05541233400086338,0.05678752897302574,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-10-01,2019-10-31,23867,426641,0.05594164648967164,0.05525605755049605,0.056635231924823434,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-11-01,2019-11-30,23392,423289,0.05526248024399406,0.05457817179161051,0.055954860842659465,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2019-12-01,2019-12-31,23024,419792,0.05484620955139688,0.0541615337554422,0.05553903235494908,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-01-01,2020-01-31,26050,499631,0.05213847819690932,0.05152549675444643,0.05275834643529043,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-02-01,2020-02-29,25625,496571,0.05160389954306635,0.05099205149081801,0.05222268510004291,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-03-01,2020-03-31,25540,492680,0.05183892181537712,0.05122334594015845,0.05246148631974095,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-04-01,2020-04-30,25185,489028,0.0515001186026158,0.05088418733157832,0.05212309601535374,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-05-01,2020-05-31,24822,482166,0.051480195617277034,0.050860036314887176,0.05210750165598533,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-06-01,2020-06-30,24568,478472,0.051346787272818474,0.050725021282906124,0.051975757316487056,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-07-01,2020-07-31,24295,474894,0.051158784907789946,0.05053578417858695,0.05178904700941575,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-08-01,2020-08-31,23957,471211,0.05084134283792187,0.050217778674547034,0.05147223030410314,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-09-01,2020-09-30,23677,467549,0.05064068151145655,0.05001587344490911,0.05127287353619911,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-10-01,2020-10-31,23326,463744,0.050299303063759314,0.049673972440541767,0.05093208388535832,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-11-01,2020-11-30,22942,459941,0.04988031073550738,0.04925491651101895,0.05051322375831611,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2020-12-01,2020-12-31,23852,476053,0.050103664928064735,0.04948757032557459,0.05072702025278067,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-01-01,2021-01-31,26284,516354,0.050903062627577204,0.05030687953718075,0.05150592785680414,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-02-01,2021-02-28,25790,508316,0.05073615624926227,0.0501362439624505,0.05134285886143471,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-03-01,2021-03-31,25598,503994,0.050790287185958564,0.05018751639820711,0.05139990570388536,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-04-01,2021-04-30,25210,499607,0.05045966129377691,0.04985614657056956,0.05107008896024361,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-05-01,2021-05-31,24888,495300,0.05024833434282253,0.049643428053599996,0.050860216965998274,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-06-01,2021-06-30,24663,491654,0.05016332624162521,0.04955668416030868,0.05077699771986197,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-07-01,2021-07-31,24477,488419,0.05011475802538394,0.04950640299967314,0.05073018977021755,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-08-01,2021-08-31,24166,485589,0.04976636620681276,0.04915827864632948,0.05038157724118709,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-09-01,2021-09-30,23917,481852,0.04963557274847879,0.04902591171314421,0.05025241458874604,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-10-01,2021-10-31,23582,477703,0.04936540067782702,0.04875470669461,0.04998334217816641,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-11-01,2021-11-30,23141,473428,0.048879660687580796,0.04826912240273293,0.0494975198159161,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
25,2021-12-01,2021-12-31,22738,469337,0.048447064689125297,0.0478364867616494,0.049065034353493166,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
26,2018-01-01,2018-12-31,36738,498808,0.07365158537954483,0.07292999498622445,0.07437974257718664,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
26,2019-01-01,2019-12-31,33611,492407,0.06825857471563158,0.06755754901028774,0.06896633673450381,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
26,2020-01-01,2020-12-31,31284,534276,0.058554005794757766,0.05792760803712123,0.059186751523913006,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
26,2021-01-01,2021-12-31,30118,528221,0.05701780126121453,0.056395704091114,0.057646341512901496,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-01-01,2018-01-31,13882,188629,0.07359419813496335,0.07242453355165461,0.07478123000507221,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-02-01,2018-02-28,13555,186440,0.07270435528856468,0.07153453459595986,0.07389178384218094,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-03-01,2018-03-31,13332,184744,0.07216472524141515,0.07099365745495528,0.07335358497149988,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-04-01,2018-04-30,12902,177707,0.0726026549319948,0.07140543339126652,0.07381835400946395,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-05-01,2018-05-31,12654,176236,0.07180144805828548,0.07060547875581347,0.07301608404918333,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-06-01,2018-06-30,12444,174720,0.07122252747252747,0.07002594759996679,0.07243796145212018,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-07-01,2018-07-31,12286,172928,0.0710469096965211,0.06984557942380076,0.07226729725352765,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-08-01,2018-08-31,12078,171481,0.07043345910042512,0.06923198557313334,0.0716541782025861,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-09-01,2018-09-30,11881,170185,0.06981226312542234,0.06861124216096924,0.07103270426410314,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
27,2018-10-01,2018-10-31,11727,168614,0.06954938498582561,0.06834495357753806,0.07077342948247456,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,14,Denominator cohort 14,80 to 150,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
