analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_washout,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,duration_range_min,duration_range_max,impute_duration,gap_era,prior_use_washout,prior_observation,cohort_date_range_start,cohort_date_range_end,limit,cdm_name
23,837001,25936383,241,2019-08-01,2019-08-31,71009.94661190965,339.38907364222683,297.8894148811704,385.0526909823479,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,837261,25108085,230,2019-09-01,2019-09-30,68742.1902806297,334.5834618609902,292.7370497938815,380.7333250995928,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,835443,25888233,246,2019-10-01,2019-10-31,70878.11909650924,347.0746728832362,305.05464802733917,393.26550918862677,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,836031,25070227,246,2019-11-01,2019-11-30,68638.54072553046,358.39922789689933,315.00814914299525,406.09720577076587,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,836925,25933448,245,2019-12-01,2019-12-31,71001.91101984942,345.0611349481951,303.2024910413373,391.0834943627178,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,903219,27981107,675,2020-01-01,2020-01-31,76608.09582477756,881.1079204264506,815.8828438243784,950.1600267600594,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,911737,26148961,510,2020-02-01,2020-02-29,71591.95345653662,712.3705603446347,651.8783044126886,776.9658184748745,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,913567,27979366,568,2020-03-01,2020-03-31,76603.32922655715,741.4821336552087,681.7496292607242,805.0462907569939,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,911712,27044975,257,2020-04-01,2020-04-30,74045.106091718,347.08573404116663,305.9445855791189,392.21751385935283,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,837531,25663686,215,2020-05-01,2020-05-31,70263.34291581108,305.99170360796967,266.4544999996254,349.7422800430369,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,843174,24928656,237,2020-06-01,2020-06-30,68250.94045174538,347.24796234502173,304.4423453267186,394.386625353032,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,844820,25868204,237,2020-07-01,2020-07-31,70823.28268309377,334.6357172689685,293.3848248020225,380.06227701106013,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,836549,25606268,228,2020-08-01,2020-08-31,70106.14099931554,325.2211528833487,284.37369709843114,370.28872912505744,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,838214,24836674,222,2020-09-01,2020-09-30,67999.1074606434,326.4748734069626,284.93840310712665,372.36348433163994,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,839154,25765317,230,2020-10-01,2020-10-31,70541.5934291581,326.0487732403991,285.26979617110896,371.02142732935164,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,841675,24993053,247,2020-11-01,2020-11-30,68427.24982888432,360.9673055948788,317.3509942922681,408.90363354874023,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,918500,25967101,170,2020-12-01,2020-12-31,71094.04791238878,239.11987710911586,204.52502738209782,277.89031526272913,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,879184,26878959,405,2021-01-01,2021-01-31,73590.57905544149,550.342184010921,498.0420260935882,606.6410139461844,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,869010,24323121,339,2021-02-01,2021-02-28,66593.07597535934,509.06193329384,456.3079832192148,566.241424732676,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,870895,26986780,410,2021-03-01,2021-03-31,73885.77686516085,554.9105895553305,502.49079721814036,611.3126808350327,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,871742,26143969,254,2021-04-01,2021-04-30,71578.28610540726,354.8562194210068,312.5542565199171,401.2868369546253,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,871996,27023998,246,2021-05-01,2021-05-31,73987.67419575634,332.487813239181,292.2338066286397,376.7373403720208,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,873219,26189339,198,2021-06-01,2021-06-30,71702.50239561943,276.14099004178763,239.015199159508,317.3994201229195,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,876900,27175625,257,2021-07-01,2021-07-31,74402.80629705681,345.4170787240404,304.47372115168025,390.3318822249111,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,879213,27247750,221,2021-08-01,2021-08-31,74600.27378507871,296.24556156012886,258.47283405332695,337.9855162213761,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,880669,26413156,203,2021-09-01,2021-09-30,72315.27994524299,280.71522388312854,243.42529843763958,322.10160266606005,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,882165,27339551,205,2021-10-01,2021-10-31,74851.61122518823,273.8752000718666,237.66543192809405,314.04217454514526,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,883037,26483856,196,2021-11-01,2021-11-30,72508.84599589322,270.31184582788853,233.79158384981167,310.9192674088599,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
23,883925,27393360,204,2021-12-01,2021-12-31,74998.93223819303,272.003872471285,235.95664112476265,312.0007555125204,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
24,1042667,327832284,4773,2018-01-01,2018-12-31,897555.8767967146,531.7774774128103,516.7969937270839,547.0820035020868,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
24,1008859,312624880,3498,2019-01-01,2019-12-31,855920.2737850787,408.68292376473687,395.25061452120747,422.45531557437994,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
24,1102139,312783368,3796,2020-01-01,2020-12-31,856354.1902806297,443.27452858682693,429.28420035653863,457.6046899301094,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
24,973777,319599464,3138,2021-01-01,2021-12-31,875015.6440793977,358.6221596416695,346.1832076251996,371.39387778583443,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,12,5,Denominator cohort 12,60 to 79,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,453488,14053731,275,2018-01-01,2018-01-31,38477.018480492814,714.7123422242819,632.7281869189435,804.370873704323,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,448403,12551228,184,2018-02-01,2018-02-28,34363.38945927447,535.4535827091979,460.87770436254704,618.6600059915994,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,444391,13771194,155,2018-03-01,2018-03-31,37703.47433264887,411.1026974131655,348.93111175660744,481.15700394078317,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,425194,12748039,143,2018-04-01,2018-04-30,34902.228610540726,409.71595709740143,345.3168462880212,482.6394852323647,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,421982,13073852,116,2018-05-01,2018-05-31,35794.25598904859,324.0743432004585,267.7889003496543,388.6963051302552,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,418526,12549099,111,2018-06-01,2018-06-30,34357.560574948664,323.07299512100434,265.77360657194123,389.0632226315894,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,414686,12847349,105,2018-07-01,2018-07-31,35174.124572210814,298.5148920606111,244.15560689782458,361.370477345889,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,411554,12751671,117,2018-08-01,2018-08-31,34912.17248459959,335.12666692859307,277.1588842884621,401.64051453546983,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,408625,12252408,95,2018-09-01,2018-09-30,33545.264887063655,283.1994331236766,229.12525306357196,346.19662123562694,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,405311,12558417,114,2018-10-01,2018-10-31,34383.07186858316,331.5585077323042,273.49488295104555,398.30304898140764,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,402019,12053920,104,2018-11-01,2018-11-30,33001.83436002738,315.13399790275696,257.48731232059896,381.8375839969546,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,399023,12362043,104,2018-12-01,2018-12-31,33845.429158110885,307.2793065029785,251.06946026053416,372.32031068752724,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,438891,13594792,210,2019-01-01,2019-01-31,37220.511978097195,564.2050279253997,490.47177764843565,645.8941888834015,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,434515,12159097,145,2019-02-01,2019-02-28,33289.793292265575,435.5689406869605,367.5596608003619,512.5138708741122,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,431005,13352387,162,2019-03-01,2019-03-31,36556.843258042434,443.14548402469165,377.53247916123155,516.8838716258889,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,425339,12753232,127,2019-04-01,2019-04-30,34916.4462696783,363.7254462241415,303.2215163971776,432.7642735576002,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,421908,13071739,120,2019-05-01,2019-05-31,35788.47091033539,335.30351240948124,277.999934323001,400.94081060030277,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,400986,12023779,85,2019-06-01,2019-06-30,32919.31279945243,258.207091131665,206.2466535022075,319.27706680634964,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,405634,12568648,96,2019-07-01,2019-07-31,34411.08281998631,278.9798870968461,225.974604233699,340.6821912945986,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,402900,12484338,68,2019-08-01,2019-08-31,34180.2546201232,198.9452704660832,154.4887869897094,252.21053533427067,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,400095,11996936,89,2019-09-01,2019-09-30,32845.82067077344,270.9629358696254,217.60548734271492,333.44320877697055,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,396935,12299298,105,2019-10-01,2019-10-31,33673.64271047228,311.8165768485323,255.03506721466215,377.47297778777533,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,393996,11814100,98,2019-11-01,2019-11-30,32345.24298425736,302.98118350107075,245.97477011710987,369.23701686601316,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,390925,12112317,80,2019-12-01,2019-12-31,33161.71663244353,241.24203486418,191.28993017487264,300.2465948039248,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,467344,14476493,292,2020-01-01,2020-01-31,39634.477754962354,736.7323011174046,654.6449235060488,826.2656123752826,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,464621,13415138,243,2020-02-01,2020-02-29,36728.64613278576,661.6089226961363,581.0317073492934,750.2359028162639,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,461136,14244793,234,2020-03-01,2020-03-31,39000.11772758385,599.9981888118697,525.5789506889134,682.0013609511477,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,457767,13676004,126,2020-04-01,2020-04-30,37442.85831622177,336.51277083569147,280.3241248985931,400.66132585461474,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,451472,13959033,102,2020-05-01,2020-05-31,38217.749486652974,266.89169658098814,217.6182828945307,323.98830981078976,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,448181,13408371,99,2020-06-01,2020-06-30,36710.11909650924,269.6804108418539,219.1829305774345,328.32622372128606,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,444994,13760349,98,2020-07-01,2020-07-31,37673.782340862424,260.12784995496844,211.18436252165898,317.0125293302347,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,441717,13657931,89,2020-08-01,2020-08-31,37393.37713894593,238.01006169968204,191.141623493292,292.8918615368575,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,438427,13119635,86,2020-09-01,2020-09-30,35919.60301163587,239.42358152494333,191.50796076974015,295.68617545005026,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,435022,13460803,78,2020-10-01,2020-10-31,36853.67008898015,211.6478489433357,167.2988417602849,264.14609404119636,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,431627,12921375,111,2020-11-01,2020-11-30,35376.79671457905,313.7649824418841,258.1164388819565,377.8539743690478,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,446629,13252891,79,2020-12-01,2020-12-31,36284.43805612594,217.72419315906245,172.3742940784922,271.34930686367085,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,484710,14936003,357,2021-01-01,2021-01-31,40892.547570157425,873.0197094898816,784.7973484641194,968.4457476452517,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,477055,13350528,230,2021-02-01,2021-02-28,36551.75359342916,629.2447759369517,550.5450218054303,716.0379491307915,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,473005,14654945,269,2021-03-01,2021-03-31,40123.052703627654,670.4375212598886,592.7055915319364,755.5305916555848,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,468770,14057876,143,2021-04-01,2021-04-30,38488.36687200548,371.54083589868054,313.1420866023217,437.6697433297967,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,464769,14402995,99,2021-05-01,2021-05-31,39433.25119780972,251.05715859791664,204.04687011621445,305.65308234044403,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,461402,13837465,120,2021-06-01,2021-06-30,37884.9144421629,316.7487686509054,262.6162077726961,378.75388523949954,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,458415,14206364,84,2021-07-01,2021-07-31,38894.90485968515,215.96659074763954,172.2634108027701,267.38133476624614,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,455858,14127025,87,2021-08-01,2021-08-31,38677.686516084876,224.93589414614894,180.1644302247511,277.45759441401725,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,452491,13569537,89,2021-09-01,2021-09-30,37151.36755646817,239.5604949527755,192.3867487077386,294.7998030685906,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,448674,13904436,94,2021-10-01,2021-10-31,38068.27104722793,246.92479436059108,199.54036868354606,302.17341256744237,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,444767,13338794,67,2021-11-01,2021-11-30,36519.62765229295,183.4629877333738,142.18129554762967,232.99150921779454,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
25,441060,13667868,79,2021-12-01,2021-12-31,37420.583162217656,211.11375965878514,167.14075162448177,263.1107343727479,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
26,462918,153572951,1623,2018-01-01,2018-12-31,420459.8247775496,386.0059640320385,367.45278608412957,405.2532736665169,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,13,5,Denominator cohort 13,80 to 150,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
